trial_within_subject,block,alien_id,eye_stalks,colour_green,slim_legs,arms_up,spots,category_feedback,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,feature_focus,performance
28,1,23,1,1,1,0,0,0,31,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5366426530556209,0,1,slim_legs,0.5357142857142857
29,1,2,0,0,0,0,0,0,31,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.461443739301383,1,0,slim_legs,0.5172413793103449
30,1,26,1,0,1,1,1,1,31,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5281651217446376,1,1,slim_legs,0.5333333333333333
31,1,20,1,0,0,1,1,1,31,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.530810501903935,1,1,eye_stalks,0.5483870967741935
32,1,9,0,0,1,0,1,0,31,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4722057424633616,0,1,eye_stalks,0.5625
1,1,30,0,1,1,0,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.45811518179428334,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5505596954378269,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5086310051299561,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5388767642723987,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5384982797521458,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5240141525887951,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5368424601631439,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.47705063391774344,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.465646885910691,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4646115176826318,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5366426530556209,0,1,slim_legs,0.5357142857142857
29,1,2,0,0,0,0,0,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.461443739301383,1,0,slim_legs,0.5172413793103449
30,1,26,1,0,1,1,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5281651217446376,1,1,slim_legs,0.5333333333333333
31,1,20,1,0,0,1,1,1,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.530810501903935,1,1,eye_stalks,0.5483870967741935
32,1,9,0,0,1,0,1,0,32,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4722057424633616,0,1,eye_stalks,0.5625
1,1,30,0,1,1,0,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.45811518179428334,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5505596954378269,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5086310051299561,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5388767642723987,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5384982797521458,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5240141525887951,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5368424601631439,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.47705063391774344,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.465646885910691,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4646115176826318,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5366426530556209,0,1,slim_legs,0.5357142857142857
29,1,2,0,0,0,0,0,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.461443739301383,1,0,slim_legs,0.5172413793103449
30,1,26,1,0,1,1,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5281651217446376,1,1,slim_legs,0.5333333333333333
31,1,20,1,0,0,1,1,1,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.530810501903935,1,1,eye_stalks,0.5483870967741935
32,1,9,0,0,1,0,1,0,33,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4722057424633616,0,1,eye_stalks,0.5625
1,1,30,0,1,1,0,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.45811518179428334,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5505596954378269,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5086310051299561,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5388767642723987,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5384982797521458,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5240141525887951,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5368424601631439,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.47705063391774344,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.465646885910691,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4646115176826318,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5366426530556209,0,1,slim_legs,0.5357142857142857
29,1,2,0,0,0,0,0,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.461443739301383,1,0,slim_legs,0.5172413793103449
30,1,26,1,0,1,1,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5281651217446376,1,1,slim_legs,0.5333333333333333
31,1,20,1,0,0,1,1,1,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.530810501903935,1,1,eye_stalks,0.5483870967741935
32,1,9,0,0,1,0,1,0,34,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4722057424633616,0,1,eye_stalks,0.5625
1,1,30,0,1,1,0,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.45811518179428334,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5505596954378269,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5086310051299561,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5388767642723987,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5384982797521458,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5240141525887951,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5368424601631439,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.47705063391774344,0,1,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.465646885910691,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4646115176826318,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5366426530556209,0,1,slim_legs,0.5357142857142857
29,1,2,0,0,0,0,0,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.461443739301383,1,0,slim_legs,0.5172413793103449
30,1,26,1,0,1,1,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.5281651217446376,1,1,slim_legs,0.5333333333333333
31,1,20,1,0,0,1,1,1,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.530810501903935,1,1,eye_stalks,0.5483870967741935
32,1,9,0,0,1,0,1,0,35,0.4,0.3,0.15,0.1,0.05,0.5,-0.6931471805599453,0.5,0.4722057424633616,0,1,eye_stalks,0.5625
1,1,30,0,1,1,0,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.4135312766850058,0,1,eye_stalks,0.4444444444444444
19,1,1,1,1,1,1,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5964901621775798,1,1,eye_stalks,0.47368421052631576
20,1,32,1,0,1,0,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5134150181168331,1,1,eye_stalks,0.5
21,1,22,1,1,0,0,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5755812534844712,1,1,eye_stalks,0.5238095238095238
22,1,14,1,1,0,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5749832112095355,0,1,eye_stalks,0.5454545454545454
23,1,11,1,0,0,0,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5446114534203048,1,1,eye_stalks,0.5652173913043478
24,1,28,1,1,1,0,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5708422762616494,1,1,eye_stalks,0.5833333333333334
25,1,19,0,1,0,1,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.45218851991931774,0,1,eye_stalks,0.6
26,1,15,0,1,0,1,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.429954328660408,1,0,slim_legs,0.5769230769230769
27,1,18,0,0,1,1,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.42739366688057284,0,1,slim_legs,0.5925925925925926
28,1,23,1,1,1,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.570467859548239,0,1,slim_legs,0.6071428571428571
29,1,2,0,0,0,0,0,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.42217372137778686,1,0,slim_legs,0.5862068965517241
30,1,26,1,0,1,1,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5533710201216193,1,1,slim_legs,0.6
31,1,20,1,0,0,1,1,1,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5587103662315979,1,1,eye_stalks,0.6129032258064516
32,1,9,0,0,1,0,1,0,36,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.4426252048475198,0,1,eye_stalks,0.625
1,1,30,0,1,1,0,1,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,37,0.4,0.3,0.15,0.1,0.05,1,0,0.5,0.5,1,0,slim_legs,0.46153846153846156
